1770887746.2567644;0.22585119307041168
1770887751.281043;0.22600485384464264
1770887756.3065012;0.22581279277801514
1770887761.332431;0.22575515508651733
1770887766.3582485;0.2256111055612564
1770887771.384122;0.22561591863632202
1770887776.4100137;0.22561831772327423
1770887781.4356933;0.22592683136463165
1770887786.4615767;0.2258121818304062
1770887791.4876664;0.2257932722568512
1770889549.5237496;0.2152872383594513
1770889554.5478475;0.21818752586841583
1770889559.5736158;0.21986815333366394
1770889564.5990262;0.22074687480926514
1770889569.6241474;0.22118625044822693
1770889574.6498344;0.2211754322052002
1770889579.675457;0.22140052914619446
1770889584.7010062;0.2215130627155304
1770889589.7268105;0.22137725353240967
1770889594.7525678;0.22138619422912598
1770889599.7779386;0.22131383419036865
1770889604.8036492;0.22135448455810547
1770889609.8290932;0.22152847051620483
1770889614.8555322;0.22138497233390808
1770889619.8811402;0.22127479314804077
1770889624.9064522;0.22133496403694153
1770889629.9315302;0.2215571105480194
1770889634.956994;0.22166818380355835
1770889639.982464;0.22164690494537354
1770889645.0087962;0.22148260474205017
1770889650.0342386;0.22136202454566956
1770889655.0593214;0.22160905599594116
1770889660.0849423;0.22154051065444946
1770889665.1110873;0.2213909924030304
1770889670.1372056;0.22150829434394836
1770889675.162517;0.22149011492729187
1770889680.1881568;0.22144261002540588
1770889685.213721;0.22145727276802063
1770889690.2390695;0.22150301933288574
1770889695.2644658;0.22129541635513306
1770889700.2902143;0.2213836908340454
1770889705.31626;0.22112050652503967
